address,hash160,n_tx,n_unredeemed,total_received,total_sent,final_balance
1LyuRvJKVebAM7EGrKrbxaZsuCiqPsEPnj,db2d7326abef093a38d09a76316a896fe7ca08e6,4,0,50790047,50790047,0
19D2GWKycpYo4Xf3XPro7wA9ucJ7xQmGuU,5a070e447fb66c44e72a133e4a0b034eda3cf013,16,0,4384086,4384086,0
1nH18VYUBYDLHH15JAt2f9bEPKsDBXJf4,089013863c7f3504bdde20b19f9230c93b037a95,42,0,16874890,16874890,0
18syTkmY9CDcgj7LYjTTsaaqFE4h5hmLGA,566ccf61b083fdfaea408b29fed92f0c268e1c06,1,1,175978,0,175978
bc1qlywgkkc8g8qnjfnypvahksutvlm6dfwvnzemj2,f91c8b5b0741c13926640b3b7b438b67f7a6a5cc,0,0,0,0,0
bc1qsxhv2tczffxrfcqqlnpu9dcgkh5kylj6ch08xh,81aec52f024a4c34e000fcc3c2b708b5e9627e5a,159,0,101470909,101470909,0
1ATcHC2uQHaQ7LEApe9fPwJaRhwQLtGxsh,67c16587e75c909ff6f70b396262bfbf76bbfc91,5,0,77362836,77362836,0
bc1q6dntkvak865rmeme48r80kwvlt79mfrpns72py,d366bb33b63ea83de779a9c677d9ccfafc5da461,0,0,0,0,0
1MLrLU165spDidMEeqz47JqRy3BwuQXj5H,df239a2cbcfa3953433560c3a5ac43fc165b4723,0,0,0,0,0
1KWS8sFGNc547v5HMK8EvwBjiU8yB1KKxy,cb034f255c7b19c03df5d958d49199b554eae22e,0,0,0,0,0
3JqbcdrorEWfaeXu33DNgdHZabREyLXjGR,bc19970e13ed45b76f95bd2a45243db2b1dc8ed1,11,7,2641257,1421847,1219410
1BUULZgz6mTfqVhv9a8Mfso2b7cByTGfNN,72e34f1000dd2d3c9ade7474a3a855b4248e467d,0,0,0,0,0
1AQ5bicyE9yrC2Aa5P5z35QGvqdc7hX1JP,671689b23891c09935c6a8ee5967175f09a36c88,0,0,0,0,0
1NjyuZJfLxGBKd9Q28PgeUK5Ruus1t9DPy,ee7b9d5e4de01e22635258b6e5eb4394932c5cd6,1,1,5400000,0,5400000
bc1ql6tf5y7g502j64amqcypdna0tr4ggpcm35meay,fe969a13c8a3d52d57bb060816cfaf58ea84071b,0,0,0,0,0
162yUnkEJM1syTyifNPSz9noTBsysrFuE1,373830f7374e25e9ea4a500f5b00648becae2940,2,0,22670021,22670021,0
1DxvskdJEzkGa6fV7ohEZ5inAvuM8QRB98,8e355c23ba3bcdb351ff6415cc76ac6e8a0572f6,0,0,0,0,0
bc1q3dlgkgls7p2kr3xdkmzfdkaaauuhxrsn6wcs0e,8b7e8b23f0f05561c4cdb6c496dbbdef39730e13,2,0,1542058,1542058,0
bc1q3kscrl28pvzdd6sqx2fqt95ttzegq33l68l3rd,8da181fd470b04d6ea00329205968b58b280463f,0,0,0,0,0
1MkMSippJ9y6qpomZMvVtZCjzdD9q6726W,e39577a631ffb1a0d099ffc1b4855e58bca1257a,5,0,11599568,11599568,0
3NKNGnzmpxq66zMpjBewWdUeab2eDVui8y,e2427a1687e58e95340cc061d943020a1d3fa146,0,0,0,0,0
15KcfsTAmYVNiWwpC8Ad2sw9vsLBnYUSwq,2f65c4332780967cbeee2cd6b91dcab66bedb8af,0,0,0,0,0
1MXn78UxxgfPZX76zcyigVnkfL2xEENBKw,e134a597dc06e25108dd317c8c8c9385ff8ef112,0,0,0,0,0
bc1q0kw74g4jjhsk2k8n8z8pjmun2nn228wcd27jxn,7d9deaa2b295e16558f3388e196f9354e6a51dd8,0,0,0,0,0
1LxABdtSuJj3kXmPRP6i4VRgsyVC6VYEmB,dad8ef063cf175493571a1e25e164925d9fa4c37,2,0,18107,18107,0
16mcnaEpsJtscn8XMdQDG4XUftD3fzcGkH,3f48cdbd65f3b9d304968ef26bfbfade2439bbf3,102,0,122293628,122293628,0
bc1q95efy2w8peqaeg06peuxj2m28pxsh8xkh25m5f,2d329229c70e41dca1fa0e78692b6a384d0b9cd6,0,0,0,0,0
bc1qwufcysqupu3wemv9q2nngvxlu3czrul3gl06q8,771382401c0f22eced8502a73430dfe47021f3f1,24,1,916005965,915963451,42514
1szY91EyZqcAh48ML4q9bTzakdpyxJWPc,09a4d3d3518e8b118f59ec30876ec50b4f65b779,1,1,30178,0,30178
1EMU2bSpB24R64CwfqWq3rp9zbJo8EZAyc,9278840d6884def1a68a5dbd09970689c72a17af,0,0,0,0,0
3FEpm1ziznNxuLBhaxutW1FRvSo4swVyAT,949da064483b13c3842ef8be6d0028e3cf6eece0,1499,0,796124409,796124409,0
34bKmzweQByFW1NUGfxtw1x6K8vk33Eoe2,1fd4c8c50686ed856e22b76821972a87aec47a47,165,0,45595928,45595928,0
12JMUosu9xbdxhXP2jT81MMmVGEmHngx2G,0e404ae29856cf21a41c421efc84ec2200ff30d8,17,1,4602799,4574773,28026
bc1qfzw9ngnrzu2z5ch6tkrawxv6g0ttcraengm74y,489c59a26317142a62fa5d87d7199a43d6bc0fb9,0,0,0,0,0
bc1qqcnx4xttuvltskwakkmarn3w2gw2w3h0708uv0,06266a996be33eb859ddb5b7d1ce2e521ca746ef,93,0,10136445,10136445,0
bc1qwamepyf96y5qm2u6hesccj39q3akjy8jp6zh9n,7777909125d1280dab9abe618c4a25047b6910f2,4,0,21026852,21026852,0
34gLMUPkP9Fx6vrUrHc6QCf2SRwvTPE9Jc,20c75888034970bc4bbe0e2f852b99d0828020d0,449,6,276911558,272126136,4785422
1A8SFt1fQXqNaq2Zss96jMMhP4hLxcQXqa,6421207babd10c01f195572e554aafc9af579b60,1,1,6147540,0,6147540
16Ktk691sBmSDH47JfjZAmQBCL7dpReFs8,3a6b4f1ce1a725dbf99a2fe5ed7ad0289009d91e,3,1,674090,656024,18066
3JnPjNj2DFPJBtBpKLQVH54GGjvqVGUHFR,bb7e6c0cb3becd49f550e0dc93847047f923a6b9,20,0,4295367,4295367,0
1CJS81upKmeuAEi9g2e6QTHNrey3LGXmqB,7bf56cc5d447393634a07a2c77d3893f72cb0983,377,0,45773654409,45773654409,0
1MC5rJvHvPs4KKoSoYueGfDuBuNeZZXemg,dd7b23d46cb42bf2495767df00d3e9c9b6bbdfc3,0,0,0,0,0
1F3qnUEQFrZ8fnNLzGEZaR9YCS4ePXsEni,9a1b50d14021e124bffd02a7f9322659f52c7f05,0,0,0,0,0
bc1q2z6hetd2u5f685wdk68ey9kg94kq06cfkpy2vv,50b57cadaae513a3d1cdb68f9216c82d6c07eb09,7,0,21741370,21741370,0
bc1q90xn469gkm2fjllxdh5r27uwn9a2x9zek0e6sd,2bcd3ae8a8b6d4997fe66de8357b8e997aa31459,0,0,0,0,0
1JADtXa8KmcM75dpvmEa2zXRDfsV4XLGWg,bc38a403294641688c52baeebf9f8608b5caf78e,1,1,5984223,0,5984223
19yvZk1SfLr6hr41CiBv6x5RJcnFbS1KNG,62850376be28831834328155455e763a7368e4a3,0,0,0,0,0
bc1qlym96hsl58fj0cecwl9vq7rpl4wk0uhavf9s2x,f9365d5e1fa1d327e33877cac07861fd5d67f2fd,0,0,0,0,0
1HVa3LJKzDfcmYCERtjJkE4kFHPQnKHdmR,b4e93d745ec4c68af4f238fb96e2626158bcfbc2,169,0,274066300,274066300,0
1CuSoicU37ZhaWUJnFpek3kFxnP6SHC9gW,82948e11c653154e787b30834af6339aeba76226,1644,0,968098934,968098934,0
bc1q43jqp6fqlfku2cjk3n880kfdfmsnvfwhjtfxz7,ac6400e920fa6dc562568cce77d92d4ee13625d7,2,0,61145285,61145285,0
bc1q3n022lyjr4svxkzz6wyhfnnjuyfwwr9nx7qnxc,8cdea57c921d60c35842d38974ce72e112e70cb3,2,0,62619600,62619600,0
bc1q7urc3x38mumfth3l8g600k74hvpxnv20qcrcpw,f707889a27df3695de3f3a34f7dbd5bb0269b14f,48,1,89746524,89736524,10000
16eesW3Jom49eYZvFBHUiXbi6AmZYgxD55,3df7a1e34e7b07744e821578de29e0ef695d8fb5,2,2,279266,0,279266
38uZAEr4UA7uUYqgCEsBEDJJRsnnsZ2dUt,4f27f256f9e384be59b9609c78c5c8110af2f238,771,17,408717001,380976693,27740308
bc1qrk7dk67arx2y9u83ujnq6qq4g6qgwsr8s9yvzv,1dbcdb6bdd199442f0f1e4a60d00154680874067,0,0,0,0,0
bc1q2anfdv5w3m9029s6fgah4kpm0vl2sdfa4hrsf4,576696b28e8ecaf5161a4a3b7ad83b7b3ea8353d,10,2,3320744,3315423,5321
1MMnr22pshgFo2ju2b7vxuLi4mAGaaoRjH,df511ac0a6d213c03db05f45fbbb7f01b9c10192,2,0,4123564,4123564,0
1GboxDDhof1RnYa849BCoCWQKWuCW29D6y,ab1f3912606d4dc8820673f27080bf1881a64782,2,0,4118902,4118902,0
13jmY2jskhfhibZ7vNhryJM6B3xmcP3Pw6,1e06e5dd523fa2ac5d302d73757373b88d39f70e,2,0,4119766,4119766,0
1NZZroGgwSqQpfy2piTLvGxtgaNRRxTwH6,ec8361964d7ea5a0a2ff4356115cf3aef39525ba,4,0,6209093,6209093,0
bc1q7yff8csas86nve7vug6r3kuw0grlqae492p5pj,f11293e21d81f53667cce23438db8e7a07f07735,0,0,0,0,0
3FZ8YGHnYEuUkvER34ZyDaEji3i1uqzAxJ,9813f4b7f242740fbe782910e9222d48e704fbab,0,0,0,0,0
1HXqy681DCuC15ddKMMc7aQbbBvxe6TKKp,b5575df508db905d72c8660a56fca3ceaf854bcc,154,0,104827851,104827851,0
365MRv7cyNSuV5bSUwu1L1K4u91d18fEiN,3019effc1aaa74a764035c175672c74690f05e42,0,0,0,0,0
13SaLfK5mo6zu74hgKqot4SnErTfSVgboq,1ac67b07c12bb060f192f9579ddc61a0f9a99622,341,0,112962529,112962529,0
bc1qcyqvjtk4latdjv8tq6z7m4qyslse8ahm53tzqt,c100c92ed5ff56d930eb0685edd40487e193f6fb,8,0,5785627,5785627,0
3BunPBxEEHc2AchryU1XwieCiwSHUWFAYv,701b5cbaeec6dcdaff8d394f23c797c5735f12bb,38,0,19443558,19443558,0
bc1quamk6q603klcvqh829vtu6mk2xuktml92w667k,e7776d034f8dbf8602e75158be6b7651b965efe5,25,23,9519993,511426,9008567
1EtLNgB4jPqHGibYR7u1xJkKyqNXXnuNeb,984f0587ba2680918c4214a82edc96557d4dc5f0,78,0,13691425,13691425,0
1FPRUFJEWFV9FdFRuzvHkxZsK72uy8DQDR,9dcf56a5a99d546b5ccd3b8a9dcabe075bcf4227,4,0,1180974,1180974,0
bc1q6w28zm62n9n0aaq6r32tem7rgr6qhufkxp3nkj,d394716f4a9966fef41a1c54bcefc340f40bf136,0,0,0,0,0
bc1qgharx6mzry4es4uvapx846zpcyn3h0825m0ftw,45fa336b62192b98578ce84c7ae841c1271bbcea,4,2,464077,459621,4456
bc1qmf00yhxfzngtjm3hzwx70upeypd434gwlwszqx,da5ef25cc914d0b96e37138de7f039205b58d50e,0,0,0,0,0
17wYtD7bJ9aEf7bCc5xiQHs1fXjf4Rs6g1,4c21d4c67745ac68141b8304cda5028b422b9a45,0,0,0,0,0
14S8txuBCbAsa1dm3L2AzakJJPqsTSs8Yh,25a95e1a00e1d0a7978639c75d659a9bc1971629,0,0,0,0,0
bc1qw7r3wtze4mu7jf5200yqjnps3f4aatl2cq2s7c,7787172c59aef9e9268a7bc8094c308a6bdeafea,21,3,42517792,42321991,195801
1J2h2MGb7gXoLrByYub6kPWsj1VxpxyzSK,bacbf6ca6fe085f63285cd7d3f921c139a2046a4,0,0,0,0,0
1NCuK3QM4PKanvsiwuJRrahrbLwT9tPRG6,e89ae2552a441186c5a15cb751601e7680fbe747,138,0,358954834,358954834,0
bc1q67x865xgntf6mdc6rghtvfsnr70xr7w52c8jkf,d78c7d50c89ad3adb71a1a2eb626131f9e61f9d4,38,0,11096812,11096812,0
bc1qt7d2g0erfny9cl4800qpq8eh2dgmqkzqysd0s9,5f9aa43f234cc85c7ea77bc0101f375351b05840,232,0,50075757,50075757,0
bc1qakx7e46apmqt4323cqtu2kykz4x8v8g7axs3fq,ed8decd75d0ec0bac551c017c55896154c761d1e,7,0,14752534,14752534,0
1AFi6HiuvZUv9NUDuqxJdbivgBmpULZgVG,658141b78ce5c53ad05eee002f85762044da444f,0,0,0,0,0
12ZfgQ7B4HdKWmVnrMNBvtmdy1dmvYNyH1,1125b97248be60708651dcef4195735df8d6035a,1,1,6532353,0,6532353
bc1q0rqxlpw2ezz4dz700rcvgns2m9x27tujs7rmx2,78c06f85cac885568bcf78f0c44e0ad94caf2f92,2,0,197000,197000,0
1PBjmc8BGsaPiDPeHT8Ut3k5ZD7AKTbVY6,f35aa0f0e611afd22573402c4d4a498edb9e08de,2,0,16299900,16299900,0
bc1q7lch05q4uqhxyxkdu0vnjda54nn4esvwxcjp2c,f7f177d015e02e621acde3d93937b4ace75cc18e,44,0,12793380,12793380,0
1ChY91KYRAabrs9635MPYR3ArByVJTSTdo,805403ca7a0c31da7ec4bb8cb63db78e177da50f,0,0,0,0,0
bc1qcmhn2f8lc9fhcetxyg3pm9ayjm0xafcgcm9wk4,c6ef3524ffc1537c656622221d97a496de6ea708,0,0,0,0,0
bc1q7nzs635ayjq6d7fam20ujk5ylezv6m0da3c4fd,f4c50d469d2481a6f93dda9fc95a84fe44cd6ded,0,0,0,0,0
bc1qmncxt4k6et775w28tcje54d7mh7rkgk32gan5u,dcf065d6dacafdea39475e259a55beddfc3b22d1,7,0,2859853,2859853,0
12td5oeqq2WRwuWHGwApEti7Xcdid1Dzgd,14bb75d41aef7eb0fffdf8bd872d6fea83cceabf,587,2,401691910,400936425,755485
bc1qrngssdcd79aq7r3a2wg8nxe4y93fkap609pakg,1cd108370df17a0f0e3d5390799b3521629b743a,0,0,0,0,0
bc1qzfms6t3cgt6ehnudxffs96dmwus4hnnq3uut26,12770d2e3842f59bcf8d325302e9bb77215bce60,0,0,0,0,0
1CscxKfw3MzJjukeWADqvYBuFH3J6XRXD5,823c31c7b74697dcb2e8803609b92412e68e1f50,0,0,0,0,0
1LhT2TKWfXKkjsKBJ5HBEb911ingNrN7qx,d810c0c431be7c70acc0f1c239e64276a148e7fc,16,0,232933172,232933172,0
157hwVrGFSYzDmCqGn9BGKhihDA8ovedUm,2d252c6f2fd9c6490f3de49006a1509873494399,0,0,0,0,0
35AmnvdEMqWhSYXLjiR5LdXePy3kMU2iCT,26283a5fbe8c2a7db56fd81e023f02b6c0c4458c,0,0,0,0,0
371c1GB6APu4hQ1E65Ypa7oKNTaKjaatvx,3a5c90dfcbf48b5a5ff25714e1314dd55b5a91bc,0,0,0,0,0
1Cxw55KNudqpU5rzcTo82NCpQAQYcrSGgT,833d65a7bb2c49cf00ce1671c2d5898f6bc52230,0,0,0,0,0
18UQ2XT1HFiVvwiqx9Ao99SRNHh7fZSE7M,51f75534bae6bb7e3a484c89997b5d4a29142a9d,0,0,0,0,0
bc1q8ylrfx8acnm000fc5rv9p0u7f5rd7ahf2ysfmy,393e3498fdc4f6f7bd38a0d850bf9e4d06df76e9,0,0,0,0,0
3QgXzidceiPeV4SE2cMY9pECoWVPb9q7ab,fc339473a9d5246ec74239e7102b8fa4b9ccc127,3,3,4800098,0,4800098
16S7W1E5tF45X3bzcHmSTAFr4G1KZWhzqY,3b987435d3fb33431eedad8ac11fd0adb2e42a47,2,0,67975,67975,0
16GiCGx9eMtqT2rQanqhYfKbhaH4QgKQub,39d1417552767bfa1bb097927087614b0fa9cae7,0,0,0,0,0
14K8jsBX7poXBg6YXpz9Moe79jU5K1bTHE,2456532cbd0a88e6391be0da51d6b02b03c507c3,24,0,22360933,22360933,0
bc1qy7klp32qf72r846r598s8hax24eksmatfyqxta,27adf0c5404f9433d743a14f03dfa65573686fab,0,0,0,0,0
364BG1kiBcU9fwPwpJimY5HoW6ZgQkjv5q,2fe108082d371cc6fe8332277e6cf5cf4304d56f,353,0,259736238,259736238,0
bc1qh2y7adwp2hk92ksyzk4r8auqpt2g3hrd69see9,ba89eeb5c155ec555a0415aa33f7800ad488dc6d,3,0,2139290,2139290,0
bc1qfhshm330lw0c359v90fkk05vkfk5rp68d82zgf,4de17dc62ffb9f88d0ac2bd36b3e8cb26d418747,28,2,6763933,6758412,5521
15S138QjgwFjE23cUDH9h7DH9EmFePs7YD,309aeecc3021548a3582af5cd5c95237bc16e92b,0,0,0,0,0
bc1qkc63d6l89z4sudtq3hw77vuzhsfvhq7s42gzrh,b63516ebe728ab0e35608dddef3382bc12cb83d0,4,1,7721846,7684142,37704
bc1qzmha4fmgprulehqqjl5wnryxman8k4p2vg5q6z,16efdaa76808f9fcdc0097e8e98c86df667b542a,0,0,0,0,0
bc1qdy76jng4q40gq53utdj9ndkaaeluwc6el29m4n,693da94d15055e80523c5b6459b6ddee7fc76359,0,0,0,0,0
39MPGp2BjxpoegjdofZyeJ1AN64N5sf7vk,540a823713c468a6870998a043bd5fc6d1aa2cad,630,0,253894909,253894909,0
bc1q0s6rca52mjumq8fjuz4j6ka5h9jhq57esyd40r,7c343c768adcb9b01d32e0ab2d5bb4b9657053d9,28242,97,6518285504166,6502711013036,15574491130
bc1qe3u9aj388fzdx0yw040dv8cmar47tmv59tjgk5,cc785eca273a44d33c8e7d5ed61f1be8ebe5ed94,5,0,1975442,1975442,0
bc1qxy3tpegfyl9daadpcttkunnzafkhd3dcsssyft,3122b0e50927cadef5a1c2d76e4e62ea6d76c5b8,0,0,0,0,0
1Hzp8nu7JE3jCi7XGGgq3GBVj7Hym5wxUZ,ba7111707dbcb00db604abbb6cd1284b930092f3,0,0,0,0,0
bc1q59fl0mgut5uuc36dsx4c8cmd4c5v4g9cqg426n,a153f7ed1c5d39cc474d81ab83e36dae28caa0b8,58,1,12981027,12973808,7219
3HmWb4e6p77UogP3SDurprSotE9sdW4RJS,b05b9a9fe51c79094954c1c62bff7ad3224692e4,1853,2,239733408564,239733407364,1200
bc1qyy9722u5xfaftu9trw52934j4n60cty6s38gsq,210be52b94327a95f0ab1ba8a2c6b2acf4fc2c9a,6,0,10001960,10001960,0
bc1qgg58ekgh3uekxsecnv0vycvfah8kwh84u8xc3f,42287cd9178f336343389b1ec26189edcf675cf5,2,0,55033,55033,0
bc1q944q08744hyl39tgj7z3ckrw4vtvuzcwxssjzw,2d6a079fd5adc9f8956897851c586eab16ce0b0e,0,0,0,0,0
1N9Hy2y2veshbBirjX7dZjxBMok6AJN5oC,e7ec21b9d9e337513f6f191359e3a2d418ab7212,277,0,81571441,81571441,0
1McduUYxRFk8PDhpZuSG5MVrYyidqP5PkX,e21fe180603f897bb0b8715830e39c0126ac3727,0,0,0,0,0
bc1q54zhmspk7w884z424ys9s8vr0y625n232eg5gd,a5457dc036f38e7a8aaaa920581d837934aa4d51,53,0,976575241,976575241,0
14QvgXugi9c93pAdfjMFzS2fNsBpUrYssR,256ec1701d21487a4684448ca9089bc28287b1c6,0,0,0,0,0
bc1qxjasxhzw274wx0t4h6u384l5dw3zt3fkzqvy4e,34bb035c4e57aae33d75beb913d7f46ba225c536,8,1,911163,830892,80271
bc1q0nlu5hxuw7cmwe8usg88dewf7tfvulsftz9pt0,7cffca5cdc77b1b764fc820e76e5c9f2d2ce7e09,0,0,0,0,0
159wLr9pJ1evoGuZZuGLgQApTU1bmmArnP,2d913183681310b40f74b58fe379d084896f69c8,0,0,0,0,0
1ALbcTnr7pyUvbadnk7JEHjPnAxoJLjaBG,666ded6f51e3b2d7ada6de49cbd4562b01d21e72,3,0,478078,478078,0
bc1q0egfvtx4gtcc00alkmxqy4t6khe50zfwn8mhnr,7e50962cd542f187bfbfb6cc02557ab5f347892e,5,0,804704,804704,0
bc1qpu2dm80jaqd2798vfc5ghpy2q74uf43cj6nhcw,0f14dd9df2e81aaf14ec4e288b848a07abc4d638,1,1,10718,0,10718
bc1q4hdq3jvph5jgg0kkllgadrf4ruqp2q8akg6zfc,adda08c981bd24843ed6ffd1d68d351f001500fd,15,4,3927226,3918259,8967
bc1qenzms9epq2h9wdgr4vcmvue9l8wflqv4qaxwhw,ccc5b8172102ae573503ab31b67325f9dc9f8195,26,1,12030122,12029122,1000
1MEbZ3Qn97Zn4Z2HnziPWm6sjehYgoUeHU,ddf4c41f5e7dd7fdf2ed12e83553087b10f9ef0a,0,0,0,0,0
bc1q5ph9r8zx94cv43cze3gv3t9zjazcw0gyrkny3s,a06e519c462d70cac702cc50c8aca29745873d04,0,0,0,0,0
bc1qvtd3xqzxe4tdt9u7cdsh39alw6jlwnjdq892ut,62db130046cd56d5979ec3617897bf76a5f74e4d,0,0,0,0,0
1DTXGN22EL4Mu2QQgkisi6K6vHE1BHZZkm,88a59697ab5e26df2bbeaabfcf6e50be6962ddff,1325,1,1381596739,1380378959,1217780
bc1q82c3ghu280rljrh46zvh2nwpmljxglz24h6s3p,3ab1145f8a3bc7f90ef5d099754dc1dfe4647c4a,0,0,0,0,0
3FGyw4GzrJ8U1TKPYJKUuL2f3c9FWpwpmS,95061da2c864cc5004dd3bc63916265a2657edb7,116,0,47064095,47064095,0
bc1qgvy3uxjuc3s30pgtwdwlvfghm65ztr25vf4emf,43091e1a5cc46117850b735df62517dea8258d54,3,1,1352799,1352435,364
bc1q75p32fvf603grheeeawdl3skz2m6lhpfz9xk3r,f503152589d3e281df39cf5cdfc61612b7afdc29,8,0,5652473,5652473,0
16hobKHCyhDEqmcoN5Yx76ERmPR2UJbnP5,3e9028fe829b39034bd861347e440e34276a843a,31,0,33164477,33164477,0
bc1qyvtpha7aycepklegwcwwmk23grc0uustd54nde,23161bf7dd26321b7f28761cedd95140f0fe720b,0,0,0,0,0
1YKkrwoqvqM9efELQGPATkAU5EVwFH5RL,05ec8d3dd343029937ae8b8e1d7b619ac6a6a54c,1,1,68608,0,68608
bc1qtphjnl7r4x3djch8x602ny4j2v5y47wgvsp7s5,586f29ffc3a9a2d962e7369ea992b253284af9c8,13,0,247101230,247101230,0
12Kbq84PhGB2VzMTuqBwwss1eEHECvpKgE,0e7caffce12398194cd29bb55399f2c9419c4568,0,0,0,0,0
19XDSYM26QNeskJUUuRBKqJ3E7h3DvwL6o,5d77deabac7c72b71c09ee7f4e8daa8a2b48d085,115,0,1201773403,1201773403,0
bc1q7g8hags9rna552qpcccalckfe5x0sh5qzwnyld,f20f7ea2051cfb4a2801c631dfe2c9cd0cf85e80,15,0,2900016,2900016,0
1G3iEZ7fxC5ZmmjFV6qnFNmFucYBQKoS2L,a50d238a26af11b46a5c6e2690bc2992982a1dcc,2,0,10000000,10000000,0
19gLNQJqfMJLBdjjTwBEM5qmNbCPen2F4X,5f3165af37f7b092f8d7e939f47f0dd49741516a,0,0,0,0,0
bc1qhw57w47z89v494nysmapcfpkefrjlqqgmcrra4,bba9e757c2395952d66486fa1c2436ca472f8008,109,5,41669884,41657450,12434
1KzRSXo8ekKDZRjPr1GUMFExPDesrtb8xM,d04e6025809589b2730ef06702212a450f6312eb,4,0,941090,941090,0
bc1qgh0zh94tmh9crk2kl5s4e7n38ccqmz0utws232,45de2b96abddcb81d956fd215cfa713e300d89fc,2,0,209998,209998,0
bc1q0qlruwfppjfcq3v4l6jju96lxvrx7gvepfldq4,783e3e39210c93804595fea52e175f33066f2199,0,0,0,0,0
1NDmDkMwgeff5MxgXDYq3XKJM8Zp8gtsB6,e8c48bbad35240af81b20d397ddc976fea6f6f42,0,0,0,0,0
15PkXd8srybCSVTijkJDkT4TkNFE9Csj2U,302dfd5811fdd0a7b37124da752a896801e739a7,1,1,26893,0,26893
bc1qmvdvxsst5fsnml3c3qnxesutlarmxucj9yk3d8,db1ac3420ba2613dfe3888266cc38bff47b37312,0,0,0,0,0
bc1q0l0tkhxpgmgudt8zhldtjgqwshv5nesfhmh5s4,7fdebb5cc146d1c6ace2bfdab9200e85d949e609,0,0,0,0,0
3Jm1PkUWwxGH1ahdZLgbKifq63Wfcy2xGi,bb3b5be634c9b2c03a39e8f869894bc91f533b27,40,0,39546396,39546396,0
36HFNCCVdCcMs1JPXDcokXtwaawWWM2aBQ,3259ddea44afc24c46b1dc55f06c4fde9042c35e,32,0,47714879,47714879,0
3QxSXFbLCRsHzvBfnaB6Bz5yfoC1Dreqp5,ff35aa8b166b939688c843080adeeb281c47d068,2,0,82100,82100,0
1MGPfLz54apXdpQ3f6ki4uqi4cu4uHobWs,de4babf10c5066778ade0fe738af3f92084a0ab7,2,0,16467317,16467317,0
bc1qzsqxg2ahzq84gktnhemx42awcfnhj4vngtwu0m,1400642bb7100f545973be766aabaec267795593,2,0,910860,910860,0
bc1qau03v64rczjcz7hh7mak5ek3akyqsaj3n3z9r6,ef1f166aa3c0a5817af7f6fb6a66d1ed88087651,21,0,130984846,130984846,0
bc1q8033emfud6024dewjyrqpkahcytqc2upc83spy,3be31ced3c6e9eaab72e910600dbb7c1160c2b81,11,0,41738121,41738121,0
bc1q22cc340vaeyawzfmjy3q6kfeaaqzl36kfh0lrq,52b188d5ecee49d7093b91220d5939ef402fc756,0,0,0,0,0
bc1qhmanzcqw944cdy3lpa6cmtvzgngtmm43fa3dza,befb31600e2d6b86923f0f758dad8244d0bdeeb1,0,0,0,0,0
bc1qnc3lkv2l0w5ms7ch40j54u8xkj6yad8lhfc4hv,9e23fb315f7ba9b87b17abe54af0e6b4b44eb4ff,4,1,571136,566611,4525
1D4aczgfuDSVMmL93wTWNU2LTb2JbPX6xR,844ed285928b697c51e10d7ca3b2594b01a5ed82,2,0,14734247,14734247,0
bc1qq2javn7c672law7drvf39xnmxfzdpqxv49hx4f,02a5d64fd8d795febbcd1b13129a7b3244d080cc,0,0,0,0,0
19EA392V1z3UxJmeDdLQURuf8qvwKzdEkQ,5a3df5164ab5b048922ab4acaff526c6af94833f,2,0,10025000,10025000,0
1HM23M7ssfbjrAXXgUft9pxp66dadrfqML,b34b334799401935842b6504698ed2b2e1181b53,3368,2,802717039,802363265,353774
bc1qnc8zs7fflcg7dcc4xx5yhlwvfpa33p5ks5u4tg,9e0e287929fe11e6e31531a84bfdcc487b188696,0,0,0,0,0
18wgLNrXoSqtCDSiTuAgQs9gfojHeecSnN,57202d46cf39292be99c71084390b265cdd3d621,5,0,12263829,12263829,0
bc1qg2f6v5p4fdzg623xx0tk9mllmh5dxe4njsh86n,4293a650354b448d2a2633d762efffdde8d366b3,1,1,632693,0,632693
15erAonbTLui93pYx1jCgwLWoGs2eQbp4i,3308f020efa92b1d955c288aac9096cfe1ce794c,796,0,215083588,215083588,0
bc1qwxlu6mle8j8ksdyeyr2xg3mrddzdpcc95hx502,71bfcd6ff93c8f68349920d46447636b44d0e305,2,0,88021500,88021500,0
bc1q7gj44v04qeynympupey6e0yzd97rreawt0au07,f2255ab1f50649326c3c0e49acbc82697c31e7ae,3,0,30447418,30447418,0
bc1q7s806zgmafdv9wpkuwdyjqfqr6xuc0vhcmle4s,f40efd091bea5ac2b836e39a4901201e8dcc3d97,7,0,1908592,1908592,0
bc1qera32cw5tulrakqda53s9jaqzp3lrruey2uqsx,c8fb1561d45f3e3ed80ded2302cba01063f18f99,103,1,87731709,87730487,1222
1JjGztdP2tbC1b7K92KuFBx38VyZuLgRcL,c278f6988f933e0922b084593918528ea288f3c1,0,0,0,0,0
bc1qzm0lgr66nar4xh8yuk944casfenhak5vg5thhe,16dff40f5a9f47535ce4e58b5ae3b04e677eda8c,22,0,18798278,18798278,0
bc1qkjvlr7g320hjrrw0dz4j3fc6jqz5ucx0lda565,b499f1f91153ef218dcf68ab28a71a90054e60cf,0,0,0,0,0
bc1qvmnd5v0hf894fcsqrcjqr27kfj454s0pv8hs67,66e6da31f749cb54e2001e2401abd64cab4ac1e1,0,0,0,0,0
1Cu9Dj5zNrx8nHaMVCMmDCy9odgjztiuAW,8285dff62f934d3b075367cfc89df8c5d5e4cf16,0,0,0,0,0
